'local_id','created','content','score','username'
'325247','','','5','Nhật mỹ'
'321436','','nâng cấp đc tối đa 32gb ram chứ ko phải 64gb nhé mn máy quạt hơi ồn, mình mua để code thì ok, ai mua để chơi game nặng thì ko nên','5','Đạt'
'321436','','Cấu hình khoẻ, build chắc chắn, pin dùng lâu, nên mua nhé mn','5','Thiên Sơn'
'321436','','Cấu Hình mạnh mẽ, ai cần loa lớn thì mua thêm loa mới ok ,phím dễ gõ.','5','Phạm Long'
'321436','','Náy tốt, ngon','5','Huỳnh Quốc Minh'
'321436','','Tốt','4','Tran Ngoc Tuyen'
'321436','','Máy dùng tốt cảm ơn thế giới di động','4','Phạm Tuấn Đạt'
'321436','','','4','Nguyễn Thành Tựu'
'322073','','Máy xài ok','4','Vương'
'323325','','Ngày 29/6 tôi có mua chiếc Laptop HP 240 G10 Laptop HP 240 G10 i5 1335U/16GB/512GB/Win11 9H2E4PT tại TGDD Âu Cơ, trải qua hơn 1 tháng sử dụng mạng hình hiện lên những vệt sáng như hình đính kèm Quá trình sử dụng rất cẩn thận không làm rơi hay va chạm/cấn...Vui lòng cho tôi biết chính sách 1 đổi một như thế nào.','1','Nguyễn Hoàng Tuệ Minh'
'326876','','Sản phẩm rất tốt, giá thành hợp lí','5','Nguyễn Văn Đạt'
'326876','','Sản phẩm tốt, mỏng, nhẹ, font chữ đẹp, máy chạy nhanh.','5','Hải'
'326876','','Sp tốt nhân viên tư vấn nhiệt tình','5','Nguyễn Thế Quân'
'326876','','máy mỏng nhẹ 10 điểm','5','Ngô Hiệp Phát'
'326122','','Máy mạnh mà chưa bao giờ chạy được 20% cpu, dù chạy tác vụ nặng như camtasia hay capcut xuất video 4k','3','Dương'
'312414','','Touchpad lỗi phần cứng nhưng vẫn cố bán. Đã đổi 3 cái.','1','Phạm văn công'
'312414','','Máy mới mua đã bị lỗi, gọi kỹ thuật không bắt máy, CSKH rất tệ, tôi về khuyên mọi người xung quang không nên mua ở TGDĐ, thành thật thất vọng','1','Tin Nguyen'
'312414','','tôi mua máy này tháng 7/2024 đi bảo hành 2 lần hiện tại màn hình vẫn bị đen máy vẫn bị lôi . hãng Asus bảo hành rất tệ còn thể giới di động cốt chỉ bán hàng thôi','1','Nguyen sac Dien'
'312414','','xin cách mở đèn bàn phím','5','thảo'
'312414','','lúc mới mua về thì touchpad cũng mượt lắm mà dùng dc 2 tuần thì nó lỗi, tự chạy tự nháy liên tục mình nghĩ với giá này thì mọi người nên cân nhắc bỏ thêm tiền mua máy khác thì hơn','4','Ngọc Trâm'
'312414','','Mới mua mà bị lỗi touchpad, mang ra bảo hành thì nói mất khoảng 15 ngày hoặc tự chạy ra bảo hành hãng cho nhanh mặc dù cùng ở tp HCM','1','Dat'
'312414','','Mình xài cả năm rồi nhưng mà từ lúc mới mua cảm ứng nhảy như ngựa, mang ra thì nói bảo hành mấy chục ngày lâu quá nên thôi, sống chung với lũ. Ai mua thì nghiên cứu kĩ nhé','3','Phạm Thị Thu Hà'
'312414','','Ổn trong tầm giá này, nhưng mua về đc 1 ngày bị hư cảm ứng chuột, đã đổi và mong sẽ không bị gì nữa.','3','Quoc Viet'
'312414','','Máy đẹp dùng rất tốt','5','Trần Viết Dũng'
'312414','','Tôi mua hiệu máy này được 4 tháng nhưng sự dụng 2 tháng thì đã hư phần cảm ứng và đã đi bảo hành. Nhưng về sử dụng tâm từ một đến hai giờ đồng hồ là cảm ứng bị đơ đi chuyển không phuong hướng. Mong cửa hàng và hãng có biện Pháp khắc phục cho khách hàng.','1','Nguyễn Tấn Triệu'
'312414','','Máy đẹp. Nhân viên tư vấn nhiệt tình','5','Trần Văn Dương'
'312414','','Sử dụng rất tốt, y như 1 máy mới. Có điều em chưa sử dụng quen nên hơi khó sử dụng 1 tí.','5','Lương Nguyệt Vân'
'312414','','Cho hỏi sao thông tin sp ổ cứng tổng là 512GB mà sao giờ máy mình tổng 2 ổ đĩa có 474GB thôi.','4','Trần Nguyên Hưng'
'312414','','Rất tốt','5','Hoàng Quyên'
'312414','','Mới mua ngày 18,01 hôm nay phải đem ra tgdd Nguyễn văn tiết lái thiêu rồi. Nói không bị gì mà làm hơn 1 tiếng chưa xong. Mệt mỏi','2','Aviệt'
'312414','','Máy này có đèn bàn phím không ạ','5','Kim Liên'
'312414','','Mượt','5','Lê Nhựt Minh'
'312414','','','5','Thắng Nguyễn Hữu'
'312414','','','4','Thiều sỹ định'
'312414','','','3','Chi Hương'
'317712','','Mới mua chưa được 1 tháng mà bị dính chuột trái, chuột tự chạy loạn cả lên. Chán','2','Ngô Ngọc Hưng'
'317712','','Ổn nhưng pin yếu quá','3','Dungthu'
'317712','','Ổn','5','Nguyễn Chí Nguyện'
'317712','','Ok','4','Nguyễn Hữu Hưng'
'317712','','Máy chạy nhanh, mượt, cảm biến vân tay tiện dụng, nhất là vói Windows 11, nói chung sử dụng văn phòng, game nhẹ, lướt web tốt. Đáng mua','5','Phan Tấn Duy'
'317712','','Máy mới mua về chưa sài gì nhiều thì chuột giật chạy lung tung tắt máy mở lên vẫn vậy đem ra kiểm tra nhân viên bảo máy tầm trung nên nó như vậy chịu khó sài nói thế chịu luôn','1','Giang'
'317712','','Máy mua đc 1 tuần lỗi ghi âm rè lúc đc lúc ko. Mang máy qua bảo hành gọi tổng đài thì trả lời hời hợt báo lỗi win mà win bản quyền.','2','TRỊNH THỊ PHƯƠNG THÚY'
'317712','','Ok','5','Công Ty TNHH May Vạn Hà'
'317712','','Mua máy được 2 tuần nhưng toughpad hay bị lỗi, máy mở mật khẩu xong đen thui','3','Em Ánh'
'317712','','','5','Nguyễn Thị Gấm'
'317712','','','4','Anh Buol'
'311177','','Máy mới mua ngày 04/05/2025, dùng tầm 23h máy rất là nóng, cần hỗ trợ cách khắc phục như thế nào','3','LVT'
'311177','','Rất ok','5','Đỗ Văn Thời'
'311177','','Máy cấu hình mạnh, giá tốt.','4','Hải'
'311177','','','5','Lê Minh Hy'
'327707','','Sử dụng 1 thời gian thấy dòng máy khá ổn, mọi thứ đều tốt dù thỉnh thoảng sẽ có bị hơi giật lag 1 tí khi di chuyển chuột dù cho chỉ mở có 2 tab. Phần trăm pin dù có sạc bao nhiêu lâu thì vẫn chỉ hiện có 94%, không biết là lỗi hay dòng máy mặc định sẽ luôn hiển thị là 94%','5','Học Kim'
'327707','','Sản phẩm phù hợp với giá tiền.Vừa chơi vừa làm việc,Nếu chơi game AAA hạng nặng của năm 2024 vẫn dư sứcMSI dùng để chơi game máy sẽ nóng lên nhiều là chuyện đương nhiên.Nên mua thêm đế Fan tản nhiệt vì MSI thiết khe hở rất tốt','5','Yennefer'
'272282','','E muốn lắp thêm Ram cho e hỏi giá bao nhiêu ạ','5','Đặng Văn Khánh'
'272282','','Vừa mua về đã bị lỗi tối màn hình, nháy sáng','1','Thái'
'272282','','Xịn nha . máy mát . giá ok','5','Trương Phú Thịnh'
'272282','','Vừa mua về đã hỏng.','1','Anh Hiển'
'272282','','Một thời mê laptop gaming','5','Nguyễn Anh Khoa'
'272282','','Tốt','5','Lê Văn Mải'
'272282','','Máy chạy nhanh ổn định tuy nhiên máy vẫn còn một số lỗi hk đáng kể chạy nhưng tác vụ nặng thì máy hơi chậm và đứng hình không đáng kể nếu nâng cấp ram và SSD lên thì máy chạy tuyệt vời','4','Nguyễn Thiện Phúc'
'272282','','Rất tốt rất khỏe sự bùng nổ của 4 năm đại học luôn Nhưng RTX hơi ồn','5','Ngọc Nam'
'272282','','Sản phẩm dùng tốt mượt','5','Vu Hai Nam'
'272282','','Hiệu năng của máy rất tốt nhưng pin hơi yếu','4','Anh Ma Việt'
'272282','','BTG','3','Vũ Nhật Thiện'
'272282','','Nhân viên tư vấn rất tốt, sản phẩm đúng như mô tả','5','Đoàn Trần Tiến Trí'
'272282','','Ok','5','Dao Trong Anh Hung'
'272282','','10 điểm','5','Em Sĩ'
'272282','','Máy mua 1 tháng dùng rất hay tự động mất wifi . Máy nhanh nóng phải bật chế độ tản nhiệt công xuất max liên tục rất ồn và hao điện . Bàn phím bấm mới 1 tháng mà đã tróc sơn','3','Phan Van Tấn'
'272282','','Tốt','5','E Hiếu'
'272282','','Sản phẩm khá ổn , đặt hàng và giao hàng nhanh','4','Trương Tuấn Linh'
'272282','','','5','Hoàng Xuân Quang'
'272282','','','5','Đạt'
'272282','','','4','Việt Ái'
'272282','','','5','Tuấn Nguyễn'
'272282','','','4','NGÔ THANH TUẤN'
'272282','','','5','TỪ PHƯỚC HẢI'
'325479','','mới mua chưa được 1 ngày check thì chai 6% pin trong khi check máy mới khác bình thường , hàng tự đưa ra bọc bằng bao bọc thực phẩm chứ không phải là niêm phong của asus tgdd làm ăn kiểu gì vậy','2','Đinh Tiến Sỹ'
'325479','','Phù hợp cho đối tượng hssv, văn phòng Đáp ứng tốt giải trí, nhu cầu hằng ngày. Chỉ có một điểm cần lưu ý là pin sử dụng không được lâu, chỉ tầm 5 tiếng với tác vụ nhẹ tới bình thường.','5','Anh Quân'
'325242','','vẫn ổn nhưng mình thay đổi mật khẩu thôi mà sáng ngủ dậy bị khóa tài khoản office không hiểu luôn, được hổ trợ nhưng vẫn bị khóa, về có sao xài dậy đi đừng đổi gì hết nha mấy bạn','5','dương thanh phong'
'329858','','Kính gửi Thế Giới Di Động, Tôi mua một máy Asus X1504ZANJ1608W tại cửa hàng và được hứa hẹn sẽ được đổi máy mới nếu sản phẩm gặp lỗi. Tuy nhiên, sau khi kiểm tra, tôi phát hiện máy được đổi cho tôi có dấu hiệu đã qua sửa chữa. Cụ thể Có vết trầy xước trên ốc vít, dấu hiệu máy đã bị tháo rời. Có hai tem bảo hành, điều mà thường không xuất hiện trên máy mới hoàn toàn. Ngày kích hoạt bảo hành không khớp với ngày tôi nhận máy, chứng tỏ máy đã được sử dụng trước đó. Tôi mong TGDD xem xét lại trường hợp này và đưa ra hướng giải quyết hợp lý để đảm bảo quyền lợi của tôi theo chính sách đổi trả. Tôi rất mong nhận được phản hồi sớm từ quý công ty. Xin cảm ơn','3','Hưng'
'329858','','tại sao mục wifi ở thanh taskbar cứ bị đơ liên tục . Cho dù khởi động lại sau đó dùng bình thường một lúc lại bị tiếp . cứ ấn vào nma lại k trồi lên để đổi mạng dc là sao vậy','3','Nguyễn Thảo Vân'
'333423','','Máy khởi động nhanh, thao tác công việc văn phòng mượt. Thiết kế nhìn đẹp, khá cứng cáp. Về pin thì sạc tầm 23h, nhưng sử dụng cũng tầm đó nên cũng không đánh giá cao.Mình đặt hàng online nhận tại cửa hàng. Đến nơi nhận máy thì máy mình đang được bao màn nhựa trong để trên kệ trưng bày tức là hàng của mình nhận chỉ là fullbox chứ không phải nguyên seal. Mình không hiểu chính sách máy mới của TGDĐ như nào, nhưng như vậy có khác gì máy trong nhóm hàng trưng bày/đã qua sử dụng','3','NCT'
'333423','','Xài ok nhé..','5','Thanh'
'316941','','Bảo là vỏ kim loại nhưng nó chỉ là mặt lưng và mặt bàn phím là kim loại mỏng. Mặt đáy vẫn là nhựa. Bản lề có phần nhựa bị sụt sệt.','2','Khởi'
'316941','','Con này có chỉnh màu đèn bàn phím được ko ạ','5','Anh'
'327872','','Máy tốt chạy ổn định, pin 90wh được khá lâu hơn 2h. Gá sau giảm còn 25tr.','5','Lê Hà'
'328235','','','4','Trịnh Văn Quý'
'331506','','Mình mới mua máy, và chọn cái khuyến mãi cài đặt phần mềm microsoft 356 trên web k ghi thời hạn dùng, nhưng sau khi cài xong thì nhân viên mới bảo chỉ sử dụng được 1 năm. Sau khi đặt online thì không 1 ai tư vấn về gói này, sau này mọi người né gói khuyến mãi này ra nha. Lừa đảo đấy.','1','Thảo'
'322100','','ĐÃ MUA MÁY NÀY. CẤU HÌNH MÁY MẠNH, TẦN SỐ QUẾT VÀ MÀN 2K NÊN CHƠI GAME VÀ LÀM ĐỒ HỌA TỐT. CÓ ĐIỀU MÁY KHÔNG CÓ TẤM NỀN CHỐNG ÁNH SÁNG XANH, HAY EYE CARE NÊN HOẠT ĐỘNG TRÊN MÁY LÂU SẼ MỎI MẮT HƠN. ĐÁNH GIÁ 4/5 SAO.','4','TUYÊN'
'322100','','','5','Lê Nho Phả'
'328949','','Máy mua về hư đúng sau 1th. Đã gửi bảo hành nhưng sau 4 ngày sử dụng lại quay lại lỗi cũ','1','Nguyễn Thanh Tuấn'
'328949','','Laptop mua ở thegioidong, dienmayxanh là không còn seall hả bạn Là tự rạch seall ra hả bạn','1','Cao Tuấn'
'328949','','Máy 512Gb nhận về có 256Gb gọi Hỗ trợ k hỗ trợ liền mà hẹn phải sau 1 tiếng','1','Kiều'
'325480','','dùng bộ lọc cho 1 triệu cột excel cứng đơ luôn ý là chưa có nội dụng gì ở từng hàng excel','1','Nguyễn Lộc Nhân'
'325480','','kiểu dáng thiết kế đẹp bắt mắt chạy mượt, pin châu hình ảnh âm thanh sống động. Rất hài lòng','5','Nguyễn Đức Phương'
'302209','','Pin yếu, máy mới nhưng pin chỉ được gần 2 tiếng','3','Nguyễn Văn Bảo'
'302209','','Mua hôm thứ 6 ngồi kiểm tra tới lui, giờ mới phát hiện tay đổ mồ hôi chạm vô vỏ nó tê tê, dùng bút thử điện chạm vào thì nó sáng đèn, giờ không biết có bảo hành hay không','2','Trí'
'302209','','Oke','5','Cách'
'302209','','Rất tốt','5','Nguyễn Thị Liên'
'302209','','Sản phẩm sử dụng rất tốt.','5','Lộc Nam Hùng'
'302209','','Nhân viên tư vấn nhiệt tình, sản phẩm đẹp và ưng ý🥰','5','Nguyễn Thị Quyên'
'302209','','rất hài lòng với sản phẩm','5','Chú Tuấn'
'302209','','Rất tốt','5','An nhiên'
'302209','','Đã mua sử dụng rất mạnh mẽ, core i7 gen 12 màn 15,6 full kim loại. Con này nằm trong top rẻ nhất so với cấu hình.','5','Anh Ân'
'302209','','ok','5','TOẢN'
'302209','','Tốt','4','Lưu Minh Đức'
'302209','','Good','5','Ngô Xuân Nguyên'
'302209','','Sản phẩm HP ổn định','4','Trung'
'302209','','','5','Trần Thị Hằng'
'302209','','','5','CÔNG TY TNHH CHÂU MINH HOÀNG'
'302209','','','4','Ngô Thị Hồng Chấm'
'302209','','','5','Bình'
'308697','','sao quạt tản nhiệt của e ko chạy đc thế shop...... bật máy lên nó chạy đc 1 tí rồi nó tắt hẳn luôn','3','phạm hoàng nhật phong'
'308697','','Cho mình hỏi máy có gắn thêm dc ổ cứng SSD sata 2.5 ko ak hay chỉ dùng dc HDD','5','Lê Tấn Thịnh'
'308697','','Ok','3','Anh Nguyễn Anh Tuấn'
'308697','','mình mới mua. Dùng thấy ok, mình thấy bạn bán cho mình hỗ trợ nhiệt tình. NHƯNG NẾU AI KHÔNG RÀNH VỀ LAPTOP NHƯ MÌNH MỌ NGƯỜI NÊN CÂN NHẮC VỀ VẤN ĐỀ KỸ THUẬT, MÌNH THẤY KỸ THUẬT VỀ LAPTOP CÁC BẠN Ở TGDD KHÔNG CHUYÊN VÀ CÒN THIẾU KINH NGHIỆM.','3','Tân'
'308697','','Máy tốt','5','Chị Hương'
'308697','','Máy xài ngon nghẻ nhưng chơi game thì lâu lâu sẽ bị đứng 1 chút','4','Quân'
'308697','','Chất lượng hậu mãi uy tín','5','HUỲNH QUỐC TUẤN'
'308697','','Mình mua máy về mà kh mở cam đc , máy kêu không tìm thấy cam vậy làm sao mới có đc v ạ','4','Tuyết Trinh'
'308697','','có cái pin hơi yếu','5','Trần Hoàng Anh Huy'
'308697','','máy rất nóng','3','Phạm Cao Cường'
'308697','','Nhược điểm : Quá nặng ,cho đứa em luôn không có sử dụng ,pin 3h là hết Ưu điểm cấu hình cao','3','Anh Kỳ'
'308697','','Rất ok','5','Quan Co Bằng'
'308697','','Ngon','5','Nguyễn Quang Huy'
'308697','','Máy chạy khá tốt :)) nhân viên đẹp trai nhiệt tình vui tính 😁','5','103684 - Trương Công Quyền'
'308697','','Pin xài được 2h','3','chị Hồng'
'308697','','Tôi đã dùng và cảm nhận sp rất tốt và rất hài lòng với giá cả hợp lí nên mua nha mọi','5','de'
'308697','','Tốt','5','Phạm Huy Sơn'
'308697','','tốt','5','Đỗ văn biên'
'308697','','','3','Nguyễn Hoàng Lê'
'308697','','','5','Trần Phước Sang'
'309565','','Mua máy được 1 tháng.Máy tự xả pin 78% về 92% . Trong chu kỳ 2 ngày có thể ngày đầu hoặc ngày thứ 2 .','4','Đặng Ngọc Anh'
'309565','','Máy mới dùng 7thang bị lỗi màn hình...đi bảo hành rất tệ k điện thoại cho mk 1 tiếng nào..mới đầu chỉ lôi nhẹ đi bảo hành bị móp cả màn hình phải quay ngược lên trên cũng k điện cho mk sau này sẽ k mua bên đây bất cứ sản phẩm nào nữa','1','Hồng Ni'
'309565','','Sao máy nhanh hết pin vậy ạ','4','Ái'
'309565','','em muốn cài sang tiếng việt mà máy hong hỗ trợ','3','huyền trang'
'309565','','Em có mua máy này ở thế giới di động Sóc Trăng, nói chung chức năng ok nhma cái Microsoft store của máy e nó sài kh đc cứ xoay xoay hoài','4','Trịnh Thanh Tú'
'309565','','Máy mình mới mua ở Điện máy Xanh 254 Hùng Vương, Phường 03, Thành phố Tân An, Tỉnh Long An máy đẹp, chưa biết sử dụng ổn không nhưng mà anh nhân viên siêu siêu nhiệt tình, mọi người có ghé chi nhánh này mua nhớ kiếm anh Minh Nhựt nha, ảnh dễ thương lắm lắm luôn, 1001 điểm, không có hài lòng nhất chỉ có hài lòng hơn','5','Diệu Thơ'
'309565','','Ai đó hãy giúp em cài tiếng việt cho máy được không ạ, em không cài được','3','Trí'
'309565','','máy này kết nôi với màn hình cong Samsung S3 S36C LS27C360EAEXXV 27 inch FHD/VA/FreeSync/75Hz/4ms/HDMI ổn không ạ','5','Phan Văn Tiên'
'309565','','Ko biết pin như thế nào mà cắm đầy chỉ dài đc 2 3tiếng thôi','3','Nguyen Thi Ngoc Lan'
'309565','','Mình mua máy ngày 12/3/2024 ban đầu thấy máy khá hao pin nên ngay ngày hôm sau mình đã gọi điện muốn đổi máy và được nhân viên báo mất 20% phí, vì vừa mới mua nên mình đã quyết định sử dụng thêm vài ngày xem máy có thật sự cần đổi không. Hôm nay là ngày thứ 4 sử dụng máy, mình tính thời gian thì máy chỉ sử dụng được khoảng 2 tiếng, pin quá yếu so với 1 chiếc máy tính thông thường. Do đã từng sử dụng máy HP và thời gian pin tối thiểu là 4 tiếng nên khi được nhân viên tư vấn mình đã ok và lấy ngay. Nhưng đến bây giờ thật sự quá thất vọng, pin quá yếu trong khi mình chỉ sử dụng tác vụ văn phòng cơ bản như word, excel. Rất mong được thế giới di động hỗ trợ để mình đổi trả và sử dụng một sản phẩm phù hợp hơn.','1','Trần Thị Ngọc Ánh'
'309565','','Em rất buồn khi mua sp Em mới mua hq lúc 21h 25/02/2024 . Khi mua em đã nói là cần sử dụng nhiều trong cv excel word, nhưng nhân viên không tư vấn là phải cài bản quyền, chỉ báo là đồng ý mua mới mở máy, rồi cho đến khi mở máy lên mới báo chỉ cài đc bản crack còn không phải cài bản quyền Microsoft tầm 2 triệu Mua máy chủ yếu xài 2 cái đó mà giờ tốn tiền cài thêm phần mềm Thu lại đổi qa Dell thì mất phí 20% Nv không tư vấn khách hàng mua qua máy Dell có hỗ trợ phần mềm miễn phí.','1','Thư'
'309565','','Đến giờ là 6 tháng mình sd và thấy máy to và nặng, kích thước chiều dài không phù hợp di chuyển, k thấy có tính năng đặc biệt nào mà giá thì có lẽ không thấp đâu... Chỉ sau 1 ngày là mình muốn đổi sang con pavilion 14 rồi nhưng đã mất 10% giá trị rồi, thấy tiếc không dám đổi. Vì nó không phù hợp với mình nên mình toàn nhìn mặt xấu thôi. Còn mọi người thì tuỳ. Nhưng muốn góp ý với tgdd là nên thay đổi chính sách đổi trả cho những ngày đầu chứ k mất khách mới hết, mình k dám mua hay rcm mua laptop W ở tgdd vì cảm giác k thoải mái, cứ sợ chọn sai .','2','Chị Hiền'
'309565','','Mẫu mã đẹp. Sang trọng. Loa nghe ấm cực. Dùng ngon ạ','5','Nguyễn Đức Hưng'
'309565','','Máy này shop thu lại bao nhiêu ạ','4','Quang Hà'
'309565','','Với cấu hình trên thì không đánh giá thêm gì về hiệu suất của em này pin thì khá tệ bù lại cái giá ổn định với vẻ ngoài sang xịn nói màu vàng vậy chứ bề ngoài không khác gì màu bạc. 8/10','4','Huỳnh Thị Hoài Thương'
'309565','','Tốc độ máy nhanh chạy tốt bị cái mau hết pin quá TT không biết có phải tại mình mở nhiều chương trình cùng lúc hay không nữa TT','4','Bùi Thị Minh Hiền'
'309565','','Mẫu mã đẹp nhân vien dễ thương tư vấn nhiệt tình','4','Lê Thị Thanh Thủy'
'309565','','Mình ko biết là máy lỗi hay như nào đang dùng thì màn hình nhoè nhoẹt ko nhìn thấy gì một lúc sau thì đen sì. Không biết mọi người có bị như tôi ko','2','Chị Liên'
'309565','','Màn hình đẹp cấu hình đẹp','4','Nguyễn Văn Tuấn'
'309565','','Dạ được','5','tâm'
'309565','','FULL HD','5','Anh Hợi'
'309565','','chưa dùng nhiều nên chưa biết sp có lỗi j ko dùng oy quay lại sau','4','Chị Hiếu'
'309565','','Hài lòng','4','Huỳnh Thu Trang'
'309565','','Ok trong tầm giá','5','Thơ'
'309565','','Mua máy mới trả tiền mặt mà máy sạc pin chỉ đạt 99% không lên 100% nên xin đổi lại','2','Nguyễn Quốc Hùng'
'309565','','','5','Quảng Thị Chương'
'309565','','','4','Nguyễn Thị Ngân Hà'
'309565','','','4','Xuân Quỳnh'
'309565','','','5','Nguyễn Châu Bá Nhân'
'309565','','','5','Nguyễn Hoàng Bảo Kim'
'309565','','','4','Châu'
'309565','','','4','Linh'
'309565','','','5','Chị Liên'
'309565','','','4','Trần Thanh Hà'
'309565','','','5','Phạm Sĩ Được'
'309565','','','5','CÔNG TY TNHH TƯ VẤN ĐẦU TƯ XÂY DỰNG VÀ THƯƠNG MẠI PHAN QUỲNH'
'327051','','ngon , good','5','NGUYE'
'327051','','','5','Thành Công'
'327980','','Mình mua máy mới mà thấy siu màn hình bị xé rồi. Đc cái tư vấn nhiệt tình nên mua','1','Dh'
'326637','','áy dùng ổn định, pin xài khá lâu không như bình luận. Tầm giá này mà đủ các cổng theo chuẩn mới, sạc pin bằng cốc điện thoại rất tiện. Mình cài lại Win 11 Pro chạy rất mượt, tác vụ đồ họa thì máy hơi nóng chạy chậm. Độ bền thì không biết được mấy thứ hàng điện tử này. nói chung mọi người mua dùng không ngần ngại gì.','5','Lâm Ngọc Chiến'
'326637','','nghe nói pin hơi kém so với các hảng khác nhưng thực tế thì dùng khá lâu. trình chiếu gần 7 tiết x 45 phút','5','Bá Cường'
'326637','','Máy pin khá lâu so với tác vụ văn phòng của mình, nhưng nếu chỉnh sửa hình ảnh như pts, lightroom thì máy nóng nhanh và hao pin hơn.','5','Phạm Ngọc Bình'
'326637','','Laptop mua lần đàu bị trầy xước lỏng óc sau đem lên điện máy xanh các bạn nhân viên hỗ trợ nhiệt tình và đã đổi được máy mới','4','Huỳnh Anh'
'327977','','Máy sd nóng quá nóng,đã liên hệ cửa hàng đổi máy mới mà vẫn v, kêu là máy mới cập nhật,mà trong khi chỉ có nghe nhạc,học ol. Máy mở lên 35phút là nóng r, nóng lên cả bàn phím','1','Nguyễn trâm'
'327977','','','4','Thạch'
'304543','','Tôi moi mua máy dc 13 ngay gio mất wi Co dc doi moi Ko','2','Nguyễn Thành Luân'
'304543','','máy oki ạ pin miễn k nghe nhạc ánh sáng tầm 40 e sài được khoảng 45 tiếng','5','Tuyết'
'304543','','Máy tạm ổn. pin nhanh hết','3','Lương Thế Vinh'
'304543','','Sản phẩm tốt.','5','Công Ty Tnhh Nosu - Biotech'
'304543','','Tốt','5','Thương'
'304543','','Rất tốt','5','Anh Long'
'304543','','Tốt','4','VO PHAN TOAN'
'304543','','','4','Ngô mỹ'
'304543','','','4','Hiếu Trần'
'304543','','','4','Thuý Kiều'
'313333','','Sản phầm tốt mình test độ mượt thấy ok 9,5/10mọi người review pin máy này nhanh hết nhưng mình test thấy ok chắc là do cách mọi người chơi game với độ sáng màn hình nữa mình test 1h15 hết 20% pin 9/10 Thái độ nhân viên ok mình mua ở Siêu thị 237 Nguyễn An Ninh, KP. Bình Minh 2, P. Dĩ An, TP. Dĩ An, T. Bình Dương Ngay ngã ba Nguyễn Tri PhươngNguyễn An Ninh ngày 12/2/2025 bạn nhân viên Nam tư vấn cho mình rất ok gửi lời cảm ơn bạn 10/10.TGDĐ có nhiều KM mình có dc voucher bên app quà tặng vip nên rất ok ,có giảm giá cho HSSV. 10/10Mình phân vân giữa Cell phones và TGDĐ nhưng nghe mọi người rivew TGDĐ chính sách bảo hành rõ ràng hơn nên mình đã thấy mình lựa chọn đúng.','5','Quyên'
'313333','','Em mua laptop đc tầm 1 tháng, ban đầu bị lỗi hiển thị sai % pin, bên TGDD đã liên hệ hỗ trợ em rằng cập nhật hết các driver. Sau gần 1 tháng lỗi hiển thị sai pin vẫn kh khắc phục được, dù e đã cập nhật đầy đủ hết. Cắm sạc pin, đèn báo đã hiện trắng là full pin nhưng % pin thì mãi kh lên được 100%. Cái này có cách nào khắc phục được kh ạ','5','Nhung'
'313333','','Mình đang dùng khá ổn nếu ai học tập văn phòng và đồ họa cơ bản thì nên mua.','5','CN'
'313333','','Vừa mua xong thì có khuyến mãi game.','2','Lâm'
'313333','','Hôm nay mới ngày thứ 5 rước em về, đối với kỹ sư công trình thì deocj bản vẽ kiến trúc kết cấu con này rất mượt, máy mượt trơn tru chưa thấy vấn đề gì, cảm boeens vân tay nhậy. Cấu hình thế hệ 12 hậu tố H cho đồ hoạ ok, giá cả quá hợp lý, mỏng nhẹ dễ mang cầm thuyết trình.','5','Bùi đăng thuần'
'313333','','Laptop sài ổn, chạy mượt không bị đơ, nhưng mà với một người làm việc vs laptop ở cường độ cao như mình thì pin lại ở dạng không trâu, và pin của máy chỉ kéo dài được khoảng 45tiếng ý','4','H GIƯƠNG MLÔ'
'313333','','Hàng tốt trong tầm giá.','5','Trương Thế Học'
'313333','','sử dụng được hơn 1 tuần thấy máy tạm ổn, chơi được game nhẹ như LOL , bắt wifi ổn , mở nhiều tap vẫn chạy mượt .','4','Như'
'313333','','Tuyệt vời','5','Khoa Hy'
'313333','','Mình k biết sao để liên hệ về lỗi này. Nguyên nhân là sao ạ. Hình như máy bắt sóng WF yếu. Và có bị xung đột gì k. Giờ mình cần liên hệ đến sđt nào ạ','3','Chị Tiên'
'313333','','Ok','5','Nguyễn Toàn'
'313333','','Tốt','5','Tuấn Anh'
'313333','','sau 3 ngày sử dụng thì cảm thấy ổn . Màn hình hơi run khi ngồi dưới quạt sài','5','Ba'
'313333','','','4','Liêm'
'313333','','','4','Nguyễn Thị Kiều Oanh'
'313333','','','4','Trần Thị Anh Thư'
'313333','','','5','Anh Tuan'
'330578','','Mới mua sạc 100%, pin xài chưa dc 2 tiếng rưỡi','3','Lê Văn Giỏi'
'330578','','Mình mới mua về sử dụng, nhưng vì sao pin 100% mà chỉ dùng được hơn 2.5h','3','Thùy Linh'
'302533','','Máy bị lỗi rất nhiều Máy hao pin quá xài tầm 2h là hết','3','Nguyễn Thị Trà Mi'
'302533','','Có bảo hành cục sạc khi mua laptop không ạ','3','Em Mi'
'302533','','Nhìn chung tôi dùng thấy ổn. Chỉ có loa nghe hơi nhỏ','4','Chị Liên'
'302533','','Sản phẩm tốt','4','C Thu'
